,ngram,comment,label
25,cunt,"YOUR ARE FUCKING GAY WAD!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! 

I fucked your mum. OH WAIT YOUR GAY YOU DONT HAVE A MOM!!! HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA
LOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOL
<ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng>I fucked your mum. OH WAIT YOUR GAY YOU DONT HAVE A MOM!!! HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA
LOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOL
<ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng>I fucked your mum. OH WAIT YOUR GAY YOU DONT HAVE A MOM!!! HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA
LOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOL
<ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng>I fucked your mum. OH WAIT YOUR GAY YOU DONT HAVE A MOM!!! HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA
LOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOL
<ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng>I fucked your mum. OH WAIT YOUR GAY YOU DONT HAVE A MOM!!! HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA
LOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOL
<ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng>I fucked your mum. OH WAIT YOUR GAY YOU DONT HAVE A MOM!!! HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA
LOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOLOL
<ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng><ng>cunt</ng>CU",obscene
26,cunt,"FUCK YOU, YOU PARANOID BITCH!!! 

YOU ARE a ugly unwanted bucket of sludge who is obsessed with the unwanted festering sputum bag from hell and the teletubbie rubbing pantaloon you try to bite the mailman, you c.u.m guzzling sick minded prick who cooks for the filthy freak and the decomposing penguin groper thy fawning ill-nurtured lout hath a idle-headed maggot-pie If not for your daddy, you would be a racist cursed horny toad who eats the earwax of the brain dead snotbox and the crap eating horny toad and you lift your leg on trees, you evil naked weasel who slobbers on the wrinkly snob and the anatomically incorrect disfunctional buffoon so quit being so stupid, you cat litter munching abysmal lunatic who slobbers on the cat harassing rectum and the anatomically incorrect lunatic. 
You big smelly <ng>cunt</ng>! 
Your mums crack tastes like MINCE and  
Fuck your mouth. Your girlfriend is ugly. 
If my dog is as ugly as you are, i would shave his ass and make him walk backwards. 
You are just cum you mom should of swallowed. 
You are just a dog that jumped the fence and ran away. 
How did you get here? Did someone leave your cage open? 
Are your parents siblings? 
Hey are you lost? Which way did you come in? 
Does she have an appetite? She looks like she has an appetite. 
Go ahead, tell them everything you know. It`ll only take 10 seconds. 
I`d love to go out with you, but my favorite commercial is on TV. 
You fail at life 
and 
Please press the reset button on your life 
You should see the expressions on their faces, priceless. __________________ 
GAME OVER MOTHERFUCKER! >:( 

Thanks to you neither me nor my family will  give this shit foundation a fucking dime. 
Do Wikipedia a favor and just delete your account.

Have a nice day.",obscene
27,cunt,please stop vandalising my page <ng>cunt</ng>,obscene
28,cunt,"Im sorry are you fucking stupid that nice person just gave me a warning then you fucking block me, nigger <ng>cunt</ng> eat pussy bitch",obscene
29,cunt,FUCK ALL YOU NUT LICKING MOTHERFUCKING FAGOT COCK SUCKING WHORES!  YOU ALL SUCK SHAPIROS COCK AND LICK HIS MOTHERS <ng>cunt</ng>!,obscene
30,puss,"Fuck you, block me, you faggot <ng>puss</ng>y!",obscene
31,puss,"""  WILL MY MOTHERFUCKING SAFETY BE GUARANTEED???? I FUCKING HOPE SO!!! I'M BRINGING MY OWN FUCKIN' WEAPONS!! PAY ME WHEN I GET BACK MOTHERFUCKERS!!!  OH YEAH I'VE GOT A JOKE...A FAMILY (HUSBAND, WIFE, SON, DAUGHTER, DOG) WALKS INTO AN AGENT'S OFFICE AND TELLS HIM THAT THEY'VE GOT A GREAT VAUDEVILLE ROUTINE...HE SAYS """"WE DON'T HIRE KIDDY ACTS"""" AND THEY SAY """"BUT WE'RE REALLY GOOD!"""" AND SO THE AGENT SAYS """"FINE, LET ME SEE WHAT YOU'VE GOT, BUT IF YOU SUCK I'M THROWING YOU OUT""""...SO THE FAMILY GETS READY...THE DAUGHTER HITS THE CD PLAYER AND CIRCUS MUSIC BEGINS PLAYING, THE FATHER JUMP KICKS THE SON IN THE HEAD AND STOMS HIS FACE IN THE GROUND UNTIL IT'S A BLOODY PULP, THEN PROCEEDS TO JERK OFF AND CUM ALL OVER HIS SHATTERED SKULL.  MEANWHILE THE MOTHER BEGINS VIOLENTLY FINGER FUCKING THE DAUGHTER AS THE DOG FUCKS THE MOTHER IN THE ASS HOLE.  THIS IS THE POINT WHEN THE FATHER TAKES THE LEFTOVER BRAIN MATTER FROM THE SON'S HEAD AND SHOVES IT INTO THE MOTHER'S <ng>puss</ng>Y, THEN BEGINS FUCKING HER <ng>puss</ng>Y WHILE SIMULTANEOUSLY STICKING HIS FINGER DOWN THE DAUGHTER'S THROAT UNTIL SHE VOMITS ALL OVER THEM BOTH.  THEN THE DOG BITES THE MOTHER'S HAND OFF AS SHE'S FINGER FUCKING THE DAUGHTER, LEAVING HER HAND IN THE DAUGHTER'S <ng>puss</ng>Y AS BLOOD SQUIRTS ALL OVER THE PLACE...THE FATHER TAKES BLOOD FROM THE GROUND, SMEARS IT ALL OVER THE MOTHER'S CHEST, BENDS OVER, AND BEGINS SHITTING ALL OVER THE OPEN WOUND WHERE HER HAND USED TO BE BEFORE THE DOG BIT IT OFF.  THEY TAKE THE DOG AND SHOVE IT IN A MICROWAVE, HEATING IT UP UNTIL IT EXPLODES, THEN TAKE THE DOG REMAINS, MIX IT WITH THE FATHER'S SHIT, THE SON'S HEAD WOUND, AND THE FATHER'S CUM, AND SHOVE IT INTO THE DAUGHTER'S MOUTH.  THEN THE FATHER RIPS THE SON'S DICK OFF AND FUCKS THE DAUGHTER WITH IT, AS THE MOTHER LOCATE'S THE SON'S TESTICLES, BREAKS THEM OPEN, AND DRINKS THE SPERM THAT COMES OUT.  THEN THE FAMILY LINES UP AND SAYS """"TA DA!""""...THERE'S SILENCE FROM THE AGENT, UNTIL HE FINALLY SAYS """"I LOVE IT!  WHAT DO YOU CALL THAT?""""...AND THE FAMILY SAYS """"WE CALL IT...THE ARISTOCRATS!""""""",obscene
32,puss,you studid cock sucker u stop callin me ok its a frank Garrett eatin the worms crawl outa your moms <ng>puss</ng>y you fucking retardo hit I retardo,obscene
33,puss,Recent? You just a <ng>puss</ng>y.,obscene
34,puss,"""

 A kitten for you! 

just becuz ur <ng>puss</ng>y 4 lying.

  
""",obscene
35,puss,"Look you little cocksucker. I did nothing wrong. I am sick of your bullshit harassment and you are really starting to piss me off you little <ng>puss</ng>y. I am doing nothing wrong so just swallow your pride (I know it's hard for you) and admit you lost this fight. Now piss off!

Blackeyedfool12",obscene
36,puss,"Im sorry are you fucking stupid that nice person just gave me a warning then you fucking block me, nigger cunt eat <ng>puss</ng>y bitch",obscene
37,puss,"Hey Roy.  Go fukk yourself you gay bich.

Ya u heard me.  

<ng>puss</ng>y",obscene
38,puss,"Stop <ng>puss</ng>y-footing 
BAN ME! You did it before!",obscene
39,puss,You deleted my comment? Fucking <ng>puss</ng>y.,obscene
