,ngram,comment,label
11, moro,"Thank you for your RACIST experimenting with the page Katherine Heigl on Wikipedia. Your test worked, and it has been reverted or removed. Please use the sandbox for any other tests you may want to do. Take a look at the welcome page to learn more about contributing to our encyclopedia. Now go FUCK YOURSELF YOU RACIST CANUCK ASSHOLE1  U HAVE NOTHING BETTER TO DO THAN CENSOR THE TRUTH U GODDAMN KKKKANUCK PIECE O TRASH///  DICKHEAD<ng> moro</ng>N MOTHERFUCKER111LOL  YOU CANUCKS R REAL RETARDS1  FUK OFF DICKWEED!  EDIT ANOTHER 1 OF MY EIDTS AND YOU'LL BE EXPEL FROM WIKI BY JIMBO YOU SOB DICKHEAD11 
SO WATCH IT MOFO PIECE OF GARBAGE RACIST MOFO ASSHOLE.  IM TRYINBG TO BE NICE HERE SO TAKE WHAT i SAY AS A COMPLIMENT!Yamla",insult
12, moro,"fuck you jzg 

i will have you removed as editor you stupid<ng> moro</ng>n",insult
13, moro,"""

I like the way you forget about all the times Israel has actualy done this to other nations, including it's """"allies"""", such as when they forged european passports to commit a murder causing 20 innocent people to be framed, and do we really need to talk about the USS Liberty incident? Just because Iran says something, it has to be bad right? Fucking<ng> moro</ng>ns the lot of you if you think this isn't something they would do or at least consider.

""",insult
14, moro,"Oh noes, an insult on the internets! Get over yourself you<ng> moro</ng>n. Being blocked doesn't affect me in the slightest, I do have a life. Encouraging users like S&P; however just might backfire on whatever topics you like to edit here. I would quite like to see how you would deal with his various issues with not really understanding any policy at all, not BLP, not NPOV, not OR, not TPO, not fucking anything really, especially now he's learned the trick from misguided pompous arses like you that it's best not to even acknowledge such concerns when presented by others, if you can play the 'mommy mommy' card. Unless of course you're as incompetent as they evidently are, in which case, a 'content' dispute between the two of you would be a sight to behold surely. Like two baboons flinging shit at each other while ostensibly visiting a museum.",insult
15, moro,"IT IS PRONOUCED RINK-IN, YOU<ng> moro</ng>N.  NOT RINCON, LIKE IT SHOULD BE IN SPANISH.   WTOC ALWAYS SAYS RINK-IN THIS RINK-IN THAT.  GO FUCK YOURSELF.  THIS EDIT IS CORRECT YOU GD MF SOB.",insult
16, moro,"""
Well, thank you for spouting your ignorant mouth off,<ng> moro</ng>n who can't read policies. You're obviously a foolish anti-semite, since you didn't bother taking any time to read that ridiculous """"marwenmedia"""" site that was linked up as """"proof."""" Go find something useful to do now, please, and stop trying to insert your racism into an encyclopedia.""",insult
17, moro,LOL. You are a<ng> moro</ng>n.,insult
18, moro,"You're a<ng> moro</ng>n! 

It's F
U
C
K
 
F
U
C
K
 
F
U
C
K
 
A
 
D
U
C
K
,
 
S
C
R
E
W
 
A
 
K
A
N
G
A
R
O
O
,
 
6
9
 
A
 
P
O
R
C
U
P
I
N
E
,
 
O
R
G
Y
 
A
T
 
T
H
E
 
Z
O
O
.",insult
19, moro,Categories aren't substantial content. Only a<ng> moro</ng>n would think so. -,insult
20, scum,Fuck off you murdering<ng> scum</ng>!!!,insult
21, scum,"fuck you 

Muthafucka ,  you jerk you<ng> scum</ng> lowlife loser !! hehe hahah188.23.179.183",insult
22, scum,"Go kill yourself 

You should be ashamed of yourself. Twoofers like you are<ng> scum</ng>bags that deserve to die. You anti-scientific assholes are destroying America.",insult
23, scum,User:Abd is Muslim<ng> scum</ng>,insult
24, scum,"""Obama is NOT """"African American"""" you jackasses. He is """"Afro-European American"""".  Stop reporting lies and having fake debates like the<ng> scum</ng>bags in the mainstream media.

""",insult
25, scum,"YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!
YOU PIECE OF ASIAN AMERICAN<ng> scum</ng>!",insult
26, scum,Your user page indicates you're a left-wing liberalist bastard! Why is in Wikipedia so much left-wing<ng> scum</ng>?!,insult
27, scum,User:Abd is Muslim<ng> scum</ng>,insult
28, scum,"""

What the fuck?!?!

""""Germany"""" was full of dirty nazi<ng> scum</ng> at the time of theRevolutions of 1848.....

Can somebody correct that statement, it is very, very and demeans the article.""",insult
29, scum,"""HEY VACUOS, EMPTY- MINDED COLA! GET A LIFE! THE REASON NO ONE HAS EDITED YOUR GARBAGE ARTICLES IS BECAUSE NO ONE CARES! ONLY CULT FANATICS, WHO HAVE MAJOR EMOTIONAL PROBLEMS, CARE ABOUT DAHN YOGA AND ITS<ng> scum</ng>MY LEADER!!!!!!

HOW MUCH DO YOU WANT TO BET THAT THERE AREN'T SOURCES IN THE KOREAN LANGUAGE LISTING YOUR BELOVED ILCHEE BASTARD AS THE DEVIANT, GREEDY PRICK HE IS???? WHY ARE NONE OF THESE SOURCES UP? OR THE FACT THAT LEE'S FORMER DEVOTEES HAVE GONE PUBLIC WITH ALLEGATIONS OF ALL SORTS OF EVILDOING?

END THE SHAM! YOU CARE AS MUCH FOR WIKI AS ANY OTHER CULT FANATIC. THE ARTICLES YOU HELPED TO """"EDIT"""" ARE A REMOTE CRY FROM FAIR, BALANCED, OR FACTUAL.

END THE SHAM, TAKE A GOOD LOOK IN THE MIRROR, AND AT THE SAME TIME LOOK AT YOUR OWN """"CYNICAL"""" SELF, AND HOW IT IS THAT IN A WORLD FILLED WITH MORALS, SPIRITUALITY, AND CULTURE, YOU CHOSE SUCH A FALSE AND CRIMINAL- LIKE PATH. 

  

BRING ON THE CRITICISM, AS ONLY A COLA DAHN NUTJOB WOULD!

""",insult
30,bitch,"Fuck you 

-User:The Bohemian Shinobis yeah, that's right, <ng>bitch</ng>! You are all pieces of shit!",insult
31,bitch,"Hi 

Im a fucking <ng>bitch</ng>.

50.180.208.181",insult
32,bitch,"WOULDN'T BE THE FIRST TIME <ng>bitch</ng>. FUCK YOU I'LL FIND OUT WHERE YOU LIVE, SODOMIZE YOUR WIFE AND THEN BURN YOUR HOUSE DOWN. FUCK YOU YOU FUCKING QUEER.",insult
33,bitch,"Demonte Morton 

U bastard stop deletin' my shit u white trash cracker muthafucker. Fuck u u racist <ng>bitch</ng>. I hope u die.",insult
34,bitch,"RE: Moving Dragon Slayer to Dragon Slayer series 
Fuck Your Mother! You is Son of a <ng>bitch</ng>!",insult
35,bitch,"@: nobody cares about the Fucking Shit like you, fucking <ng>bitch</ng>........................ 5.9.97.199",insult
36,bitch,"You
You're a little <ng>bitch</ng>. You can't handle an argument like a man, so you're crying to the administrators. Go fuck yourself.",insult
37,bitch,"FUCK YOU, YOU PARANOID <ng>bitch</ng>!!! 

YOU ARE a ugly unwanted bucket of sludge who is obsessed with the unwanted festering sputum bag from hell and the teletubbie rubbing pantaloon you try to bite the mailman, you c.u.m guzzling sick minded prick who cooks for the filthy freak and the decomposing penguin groper thy fawning ill-nurtured lout hath a idle-headed maggot-pie If not for your daddy, you would be a racist cursed horny toad who eats the earwax of the brain dead snotbox and the crap eating horny toad and you lift your leg on trees, you evil naked weasel who slobbers on the wrinkly snob and the anatomically incorrect disfunctional buffoon so quit being so stupid, you cat litter munching abysmal lunatic who slobbers on the cat harassing rectum and the anatomically incorrect lunatic. 
You big smelly cunt! 
Your mums crack tastes like MINCE and  
Fuck your mouth. Your girlfriend is ugly. 
If my dog is as ugly as you are, i would shave his ass and make him walk backwards. 
You are just cum you mom should of swallowed. 
You are just a dog that jumped the fence and ran away. 
How did you get here? Did someone leave your cage open? 
Are your parents siblings? 
Hey are you lost? Which way did you come in? 
Does she have an appetite? She looks like she has an appetite. 
Go ahead, tell them everything you know. It`ll only take 10 seconds. 
I`d love to go out with you, but my favorite commercial is on TV. 
You fail at life 
and 
Please press the reset button on your life 
You should see the expressions on their faces, priceless. __________________ 
GAME OVER MOTHERFUCKER! >:( 

Thanks to you neither me nor my family will  give this shit foundation a fucking dime. 
Do Wikipedia a favor and just delete your account.

Have a nice day.",insult
38,bitch,"Ibaranoff Is a Cocksucking Little <ng>bitch</ng> 

WHY DID YOU DELETE THAT YOU FUCKING LOSER YOU DON'T LIKE BEING WRONG DO YA? I DON'T GIVE A FUCK IF I GET BANNED YOU CAN EAT A DICK. HAVE A NICE LIFE HOPE YOU CAN FIND SOMETHING TO DO WITH IT EXCEPT FOR BE A LITTLE <ng>bitch</ng> ON WIKIPEDIA.",insult
39,bitch,"Im sorry are you fucking stupid that nice person just gave me a warning then you fucking block me, nigger cunt eat pussy <ng>bitch</ng>",insult
