,ngram,comment,label
17,u die,"I swear to GOD u republican TOOLBAG
If I ever see you in life, i'd fucking hurt you
U are totally 100% corporation, Tea Party, Anti-Gay, Anti-Abortion, Anti-Black, Anti-Hispanic, Anti-Immigrant, 
You are like a radio that spews out Rush Limbaugh 24/7.  You need to be stopped.  U will never know the pain that us
poor democrats, blacks, and disabled go throw unless yo<ng>u die</ng> and get sent to HELL (u do believe in it right u Christian
Fundamentalist)  
Learn some progressive shit dude, get out of ur fucking parents church.  People Like you are what led to the incompetent PResident George W Bush invading Iraq.  But wait u probably supported invading iraq instead of Pakistant or Iran.  Get a life or seriously DIE caus u'd be doing us all a great favor.",threat
18,u die,"You leave my friend's editing alone! 

Hello, Davejohnsan! I'm new to Wikipedia. And I got a special message from you! You leave my friend's editing alone, if you revert any of the edits which my friend posted on any TV shows and seasons articles, I'll be coming after you, I will block you, and I will sue you in court, and kill you! Pure and simple! And you know what, you are not the boss of any the articles, and you piss me off, and I HOPE YOU DIE!!!",threat
19,u die,"My personal opinion 

Is that you're a fucking wanker and I hope yo<ng>u die</ng> a painful death. 91.108.192.125",threat
20,ill y,"I'm also a sock puppet of this account...SUPRISE!!
-sincerely,
            The man that will track you down from the Internet and k<ng>ill y</ng>ou",threat
21,ill y,"Aaron Swartz 

Stop fucking reverting my goddamn edits!!! I think Aaron Swartz is a dumb-ass, and he should have been
killed a long time ago.  I know where you live; I WILL KILL YOU IF YOU REVERT ANY MORE PAGES!!!!!",threat
22,ill y,"Go k<ng>ill y</ng>ourself 

You should be ashamed of yourself. Twoofers like you are scumbags that deserve to die. You anti-scientific assholes are destroying America.",threat
23,ill y,"WHAT'S WRONG WITH YOU?
GO KILL YOURSELF, YOU VILE CREATURE!!!!!!!!!!!",threat
24,ill y,"mothafucka! 

You son of a bitch, shup up!

otherwise I will k<ng>ill y</ng>ou!",threat
25,ill y,I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going to murder you. I am going to k<ng>ill y</ng>ou. I am going t,threat
26,ill y,Fuck you Sarcasticidealist i will k<ng>ill y</ng>ou with my gun as well bitch ass motherfucker}},threat
27,ill y,"(http://wiki.uschallengecoins.com/Main_Page)

IF YOU REVERT MY FUCKIN EDITS METROS I WILL KILL YOU!",threat
28,ill y,"Unblock me now you piece of shit! Or I will find you and k<ng>ill y</ng>ou, slowly and painfully!",threat
29,ill y,{{Unblock|Unblock or I'll k<ng>ill y</ng>ou.,threat
30,ape y,"I'll fucking eat your queef asshole 

If you talk on my talk page, I'll r<ng>ape y</ng>our family you niggerlover.",threat
31,ape y,"you're hot 

i will r<ng>ape y</ng>ou ;)",threat
32,ape y,"you are a fucking bawbag.

get a real job you bumder and stop moaning to wikipedia you sack of spunk.

im going to come to your house and r<ng>ape y</ng>our children.",threat
33,ape y,FUCK YOU!!!!!!!!!!!! YOU FUCKING NIGGER BAG OF SHIT I HOPE YOU DIE IN A HORRIBLE FIRE WITH YOUR GAY ASS KIDS I WILL SLIT THEIR THROAT YOU MOTHERFUCKER DONT YOU EVER THINK OF BANNING ME AGAIN OR I WILL RAPE YOU ANALLY!!!!!,threat
34,ape y,"I don't quite understand why you are so strongly in favour of censorship. You see, the issue is that I happen to be an expert on this subject. You are controlling information, by restricting it, and this is homosexual behaviour which I will be more than happy to r<ng>ape y</ng>ou to death for.",threat
35,ape y,u motherfukkin bitch i want to r<ng>ape y</ng>ou smelly whore stop fucking blocking my account or ill get my nigga homies to came and kidnap and r<ng>ape y</ng>ou and your family,threat
36,ape y,AM GOING TO RAPE YOU IN THE ASS YOU FAT BITCH IN A WHEELCHAIRI AM GOING TO RAPE YOU IN THE ASS YOU FAT BITCH IN A WHEELCHAIRI AM GOING TO RAPE YOU IN THE ASS YOU FAT BITCH IN A WHEELCHAIRI AM GOING TO RAPE YOU IN THE ASS YOU FAT BITCH IN A WHEELCHAIRI AM GOING TO RAPE YOU IN THE ASS YOU FAT BITCH IN A WHEELCHAIRI AM GOING TO RAPE YOU IN THE ASS YOU FAT BITCH IN A WHEELCHAIRI AM GOING TO RAPE YOU IN THE ASS YOU FAT BITCH IN A WHEELCHAIRI AM GOING TO RAPE YOU IN THE ASS YOU FAT BITCH IN A WHEELCHAIRI AM GOING TO RAPE YOU IN THE ASS YOU FAT BITCH IN A WHEELCHAIRI AM GOING TO RAPE YOU IN THE ASS YOU FAT BITCH IN A WHEELCHAIRI AM GOING TO RAPE YOU IN THE ASS YOU FAT BITCH IN A WHEELCHAIRI AM GOING TO RAPE YOU IN THE ASS YOU FAT BITCH IN A WHEELCHAIRI AM GOING TO RAPE YOU IN THE ASS YOU FAT BITCH IN A WHEELCHAIR,threat
37,ape y,"fuck you honkey, why you hatin' on blacks? You fucking pussy geek nazi, I'll come to your house and r<ng>ape y</ng>our mom because I've got a big black dick in her tight white ass, honkey",threat
38,ape y,Shut up. I'm going to r<ng>ape y</ng>our sister,threat
39,ape y,"JEW 

Get the fuck out of here you jewish son of a bitch, I'll r<ng>ape y</ng>our fucking family if you don't leave you semite bastard. I will shoot you if you return, because you're a dirty semite, I hope you choke on a fucking bagel, prick. Shalom. We Came In?",threat
40, die ,"go to <ng> die </ng>

son of  bich",threat
41, die ,"do go fuck off bastard
Do Yyou Have a life?
go fuck off bastard and yank your cock through your ass. I hate you and hope you go away forever. lame is you fuck your mom.<ng> die </ng>die<ng> die </ng>and all that crap. this is for mahy mahonerz
ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass.",threat
42, die ,"""
Wow, you're the one commenting on how users commenting on the page are """"drooling retards"""" and you try to drop this courtesy C&P; on me? You're just as pathetic as you've always been and I hope you<ng> die </ng>in a jizz fire.""",threat
43, die ,"SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!",threat
44, die ,WHY THE FUCK DO U EDIT MY CONTRIB. TO WIKI ABOUT THE IRANIAN ARMY? THEY MUST DIE U KNOW!! STUPID TERRORISTS...THEY'RE LIVING ON ISRAELI SOIL CALLED ASIA-AFRICA WHICH SHOULD BE FOR ISRAELIS ONLY AND MUSLIM FREE,threat
45, die ,"You fucking chink, i hope you<ng> die </ng>of cancer like your grandmother did. fucking jack off, get the fuck off the internet.",threat
46, die ,"Honesty, where the fuck is the Adeputs Mechanicus page, I typed Machine God in search and some crap that has nothing to do with Warhammer 40,000 turned up, honesty what the fuck, whoever is killing Warhammer 40,000 on wikipedia needs to<ng> die </ng>in the fire and if you don't like what I said, then you can join them as well, deal with it.(  )",threat
